country,year, gdp_for_year ($) ,gdp_per_capita ($)
Costa Rica,2003,"17,195,867,540",4583
Costa Rica,2003,"17,195,867,540",4583
Costa Rica,2003,"17,195,867,540",4583
Costa Rica,2003,"17,195,867,540",4583
Costa Rica,2003,"17,195,867,540",4583
Costa Rica,2003,"17,195,867,540",4583
Costa Rica,2003,"17,195,867,540",4583
Costa Rica,2004,"18,529,767,934",4850
Costa Rica,2004,"18,529,767,934",4850
Costa Rica,2004,"18,529,767,934",4850
Costa Rica,2004,"18,529,767,934",4850
Costa Rica,2004,"18,529,767,934",4850
Costa Rica,2004,"18,529,767,934",4850
Costa Rica,2004,"18,529,767,934",4850
Costa Rica,2004,"18,529,767,934",4850
Costa Rica,2004,"18,529,767,934",4850
Costa Rica,2004,"18,529,767,934",4850
Costa Rica,2004,"18,529,767,934",4850
Costa Rica,2004,"18,529,767,934",4850
Costa Rica,2005,"19,952,156,475",5133
Costa Rica,2005,"19,952,156,475",5133
Costa Rica,2005,"19,952,156,475",5133
Costa Rica,2005,"19,952,156,475",5133
Costa Rica,2005,"19,952,156,475",5133
Costa Rica,2005,"19,952,156,475",5133
Costa Rica,2005,"19,952,156,475",5133
Costa Rica,2005,"19,952,156,475",5133
Costa Rica,2005,"19,952,156,475",5133
Costa Rica,2005,"19,952,156,475",5133
Costa Rica,2005,"19,952,156,475",5133
Costa Rica,2005,"19,952,156,475",5133
Costa Rica,2006,"22,600,431,878",5716
Costa Rica,2006,"22,600,431,878",5716
Costa Rica,2006,"22,600,431,878",5716
Costa Rica,2006,"22,600,431,878",5716
Costa Rica,2006,"22,600,431,878",5716
Costa Rica,2006,"22,600,431,878",5716
Costa Rica,2006,"22,600,431,878",5716
Costa Rica,2006,"22,600,431,878",5716
Costa Rica,2006,"22,600,431,878",5716
Costa Rica,2006,"22,600,431,878",5716
Costa Rica,2006,"22,600,431,878",5716
Costa Rica,2006,"22,600,431,878",5716
Costa Rica,2007,"26,743,874,206",6661
Costa Rica,2007,"26,743,874,206",6661
Costa Rica,2007,"26,743,874,206",6661
Costa Rica,2007,"26,743,874,206",6661
Costa Rica,2007,"26,743,874,206",6661
Costa Rica,2007,"26,743,874,206",6661
Costa Rica,2007,"26,743,874,206",6661
Costa Rica,2007,"26,743,874,206",6661
Costa Rica,2007,"26,743,874,206",6661
Costa Rica,2007,"26,743,874,206",6661
Costa Rica,2007,"26,743,874,206",6661
Costa Rica,2007,"26,743,874,206",6661
Costa Rica,2008,"30,612,932,876",7517
Costa Rica,2008,"30,612,932,876",7517
Costa Rica,2008,"30,612,932,876",7517
Costa Rica,2008,"30,612,932,876",7517
Costa Rica,2008,"30,612,932,876",7517
Costa Rica,2008,"30,612,932,876",7517
Costa Rica,2008,"30,612,932,876",7517
Costa Rica,2008,"30,612,932,876",7517
Costa Rica,2008,"30,612,932,876",7517
Costa Rica,2008,"30,612,932,876",7517
Costa Rica,2008,"30,612,932,876",7517
Costa Rica,2008,"30,612,932,876",7517
Costa Rica,2009,"30,562,361,123",7403
Costa Rica,2009,"30,562,361,123",7403
Costa Rica,2009,"30,562,361,123",7403
Costa Rica,2009,"30,562,361,123",7403
Costa Rica,2009,"30,562,361,123",7403
Costa Rica,2009,"30,562,361,123",7403
Costa Rica,2009,"30,562,361,123",7403
Costa Rica,2009,"30,562,361,123",7403
Costa Rica,2009,"30,562,361,123",7403
Costa Rica,2009,"30,562,361,123",7403
Costa Rica,2009,"30,562,361,123",7403
Costa Rica,2009,"30,562,361,123",7403
Costa Rica,2010,"37,268,635,287",8906
Costa Rica,2010,"37,268,635,287",8906
Costa Rica,2010,"37,268,635,287",8906
Costa Rica,2010,"37,268,635,287",8906
Costa Rica,2010,"37,268,635,287",8906
Costa Rica,2010,"37,268,635,287",8906
Costa Rica,2010,"37,268,635,287",8906
Costa Rica,2010,"37,268,635,287",8906
Costa Rica,2010,"37,268,635,287",8906
Costa Rica,2010,"37,268,635,287",8906
Costa Rica,2010,"37,268,635,287",8906
Costa Rica,2010,"37,268,635,287",8906
Costa Rica,2011,"42,262,697,840",9978
Costa Rica,2011,"42,262,697,840",9978
Costa Rica,2011,"42,262,697,840",9978
Costa Rica,2011,"42,262,697,840",9978
Costa Rica,2011,"42,262,697,840",9978
Costa Rica,2011,"42,262,697,840",9978
Costa Rica,2011,"42,262,697,840",9978
Costa Rica,2011,"42,262,697,840",9978
Costa Rica,2011,"42,262,697,840",9978
Costa Rica,2011,"42,262,697,840",9978
Costa Rica,2011,"42,262,697,840",9978
Costa Rica,2011,"42,262,697,840",9978
Costa Rica,2012,"46,473,128,286",10832
Costa Rica,2012,"46,473,128,286",10832
Costa Rica,2012,"46,473,128,286",10832
Costa Rica,2012,"46,473,128,286",10832
Costa Rica,2012,"46,473,128,286",10832
Costa Rica,2012,"46,473,128,286",10832
Costa Rica,2012,"46,473,128,286",10832
Costa Rica,2012,"46,473,128,286",10832
Costa Rica,2012,"46,473,128,286",10832
Costa Rica,2012,"46,473,128,286",10832
Costa Rica,2012,"46,473,128,286",10832
Costa Rica,2012,"46,473,128,286",10832
Costa Rica,2013,"49,745,088,112",11443
Costa Rica,2013,"49,745,088,112",11443
Costa Rica,2013,"49,745,088,112",11443
Costa Rica,2013,"49,745,088,112",11443
Costa Rica,2013,"49,745,088,112",11443
Costa Rica,2013,"49,745,088,112",11443
Costa Rica,2013,"49,745,088,112",11443
Costa Rica,2013,"49,745,088,112",11443
Costa Rica,2013,"49,745,088,112",11443
Costa Rica,2013,"49,745,088,112",11443
Costa Rica,2013,"49,745,088,112",11443
Costa Rica,2013,"49,745,088,112",11443
Costa Rica,2014,"50,577,769,838",11485
Costa Rica,2014,"50,577,769,838",11485
Costa Rica,2014,"50,577,769,838",11485
Costa Rica,2014,"50,577,769,838",11485
Costa Rica,2014,"50,577,769,838",11485
Costa Rica,2014,"50,577,769,838",11485
Costa Rica,2014,"50,577,769,838",11485
Costa Rica,2014,"50,577,769,838",11485
Costa Rica,2014,"50,577,769,838",11485
Costa Rica,2014,"50,577,769,838",11485
Costa Rica,2014,"50,577,769,838",11485
Costa Rica,2014,"50,577,769,838",11485
Croatia,1995,"22,387,561,845",4978
Croatia,1995,"22,387,561,845",4978
Croatia,1995,"22,387,561,845",4978
Croatia,1995,"22,387,561,845",4978
Croatia,1995,"22,387,561,845",4978
Croatia,1995,"22,387,561,845",4978
Croatia,1995,"22,387,561,845",4978
Croatia,1995,"22,387,561,845",4978
Croatia,1995,"22,387,561,845",4978
Croatia,1995,"22,387,561,845",4978
Croatia,1995,"22,387,561,845",4978
Croatia,1995,"22,387,561,845",4978
Croatia,1996,"23,678,012,697",5610
Croatia,1996,"23,678,012,697",5610
Croatia,1996,"23,678,012,697",5610
Croatia,1996,"23,678,012,697",5610
Croatia,1996,"23,678,012,697",5610
Croatia,1996,"23,678,012,697",5610
Croatia,1996,"23,678,012,697",5610
Croatia,1996,"23,678,012,697",5610
Croatia,1996,"23,678,012,697",5610
Croatia,1996,"23,678,012,697",5610
Croatia,1996,"23,678,012,697",5610
Croatia,1996,"23,678,012,697",5610
Croatia,1997,"23,822,087,053",5546
Croatia,1997,"23,822,087,053",5546
Croatia,1997,"23,822,087,053",5546
Croatia,1997,"23,822,087,053",5546
Croatia,1997,"23,822,087,053",5546
Croatia,1997,"23,822,087,053",5546
Croatia,1997,"23,822,087,053",5546
Croatia,1997,"23,822,087,053",5546
Croatia,1997,"23,822,087,053",5546
Croatia,1997,"23,822,087,053",5546
Croatia,1997,"23,822,087,053",5546
Croatia,1997,"23,822,087,053",5546
Croatia,1998,"25,432,144,406",6015
Croatia,1998,"25,432,144,406",6015
Croatia,1998,"25,432,144,406",6015
Croatia,1998,"25,432,144,406",6015
Croatia,1998,"25,432,144,406",6015
Croatia,1998,"25,432,144,406",6015
Croatia,1998,"25,432,144,406",6015
Croatia,1998,"25,432,144,406",6015
Croatia,1998,"25,432,144,406",6015
Croatia,1998,"25,432,144,406",6015
Croatia,1998,"25,432,144,406",6015
Croatia,1998,"25,432,144,406",6015
Croatia,1999,"23,386,945,597",5459
Croatia,1999,"23,386,945,597",5459
Croatia,1999,"23,386,945,597",5459
Croatia,1999,"23,386,945,597",5459
Croatia,1999,"23,386,945,597",5459
Croatia,1999,"23,386,945,597",5459
Croatia,1999,"23,386,945,597",5459
Croatia,1999,"23,386,945,597",5459
Croatia,1999,"23,386,945,597",5459
Croatia,1999,"23,386,945,597",5459
Croatia,1999,"23,386,945,597",5459
Croatia,1999,"23,386,945,597",5459
Croatia,2000,"21,774,273,832",5288
Croatia,2000,"21,774,273,832",5288
Croatia,2000,"21,774,273,832",5288
Croatia,2000,"21,774,273,832",5288
Croatia,2000,"21,774,273,832",5288
Croatia,2000,"21,774,273,832",5288
Croatia,2000,"21,774,273,832",5288
Croatia,2000,"21,774,273,832",5288
Croatia,2000,"21,774,273,832",5288
Croatia,2000,"21,774,273,832",5288
Croatia,2000,"21,774,273,832",5288
Croatia,2000,"21,774,273,832",5288
Croatia,2001,"23,289,671,102",5571
Croatia,2001,"23,289,671,102",5571
Croatia,2001,"23,289,671,102",5571
Croatia,2001,"23,289,671,102",5571
Croatia,2001,"23,289,671,102",5571
Croatia,2001,"23,289,671,102",5571
Croatia,2001,"23,289,671,102",5571
Croatia,2001,"23,289,671,102",5571
Croatia,2001,"23,289,671,102",5571
Croatia,2001,"23,289,671,102",5571
Croatia,2001,"23,289,671,102",5571
Croatia,2001,"23,289,671,102",5571
Croatia,2002,"26,878,499,206",6373
Croatia,2002,"26,878,499,206",6373
Croatia,2002,"26,878,499,206",6373
Croatia,2002,"26,878,499,206",6373
Croatia,2002,"26,878,499,206",6373
Croatia,2002,"26,878,499,206",6373
Croatia,2002,"26,878,499,206",6373
Croatia,2002,"26,878,499,206",6373
Croatia,2002,"26,878,499,206",6373
Croatia,2002,"26,878,499,206",6373
Croatia,2002,"26,878,499,206",6373
Croatia,2002,"26,878,499,206",6373
Croatia,2003,"34,658,113,497",8202
Croatia,2003,"34,658,113,497",8202
Croatia,2003,"34,658,113,497",8202
Croatia,2003,"34,658,113,497",8202
Croatia,2003,"34,658,113,497",8202
Croatia,2003,"34,658,113,497",8202
Croatia,2003,"34,658,113,497",8202
Croatia,2003,"34,658,113,497",8202
Croatia,2003,"34,658,113,497",8202
Croatia,2003,"34,658,113,497",8202
Croatia,2003,"34,658,113,497",8202
Croatia,2003,"34,658,113,497",8202
Croatia,2004,"41,574,530,816",9829
Croatia,2004,"41,574,530,816",9829
Croatia,2004,"41,574,530,816",9829
Croatia,2004,"41,574,530,816",9829
Croatia,2004,"41,574,530,816",9829
Croatia,2004,"41,574,530,816",9829
Croatia,2004,"41,574,530,816",9829
Croatia,2004,"41,574,530,816",9829
Croatia,2004,"41,574,530,816",9829
Croatia,2004,"41,574,530,816",9829
Croatia,2004,"41,574,530,816",9829
Croatia,2004,"41,574,530,816",9829
Croatia,2005,"45,416,358,502",10722
Croatia,2005,"45,416,358,502",10722
Croatia,2005,"45,416,358,502",10722
Croatia,2005,"45,416,358,502",10722
Croatia,2005,"45,416,358,502",10722
Croatia,2005,"45,416,358,502",10722
Croatia,2005,"45,416,358,502",10722
Croatia,2005,"45,416,358,502",10722
Croatia,2005,"45,416,358,502",10722
Croatia,2005,"45,416,358,502",10722
Croatia,2005,"45,416,358,502",10722
Croatia,2005,"45,416,358,502",10722
Croatia,2006,"50,453,577,898",11914
Croatia,2006,"50,453,577,898",11914
Croatia,2006,"50,453,577,898",11914
Croatia,2006,"50,453,577,898",11914
Croatia,2006,"50,453,577,898",11914
Croatia,2006,"50,453,577,898",11914
Croatia,2006,"50,453,577,898",11914
Croatia,2006,"50,453,577,898",11914
Croatia,2006,"50,453,577,898",11914
Croatia,2006,"50,453,577,898",11914
Croatia,2006,"50,453,577,898",11914
Croatia,2006,"50,453,577,898",11914
Croatia,2007,"60,093,222,709",14204
Croatia,2007,"60,093,222,709",14204
Croatia,2007,"60,093,222,709",14204
Croatia,2007,"60,093,222,709",14204
Croatia,2007,"60,093,222,709",14204
Croatia,2007,"60,093,222,709",14204
Croatia,2007,"60,093,222,709",14204
Croatia,2007,"60,093,222,709",14204
Croatia,2007,"60,093,222,709",14204
Croatia,2007,"60,093,222,709",14204
Croatia,2007,"60,093,222,709",14204
Croatia,2007,"60,093,222,709",14204
Croatia,2008,"70,481,451,449",16680
Croatia,2008,"70,481,451,449",16680
Croatia,2008,"70,481,451,449",16680
Croatia,2008,"70,481,451,449",16680
Croatia,2008,"70,481,451,449",16680
Croatia,2008,"70,481,451,449",16680
Croatia,2008,"70,481,451,449",16680
Croatia,2008,"70,481,451,449",16680
Croatia,2008,"70,481,451,449",16680
Croatia,2008,"70,481,451,449",16680
Croatia,2008,"70,481,451,449",16680
Croatia,2008,"70,481,451,449",16680
Croatia,2009,"62,703,143,057",14872
Croatia,2009,"62,703,143,057",14872
Croatia,2009,"62,703,143,057",14872
Croatia,2009,"62,703,143,057",14872
Croatia,2009,"62,703,143,057",14872
Croatia,2009,"62,703,143,057",14872
Croatia,2009,"62,703,143,057",14872
Croatia,2009,"62,703,143,057",14872
Croatia,2009,"62,703,143,057",14872
Croatia,2009,"62,703,143,057",14872
Croatia,2009,"62,703,143,057",14872
Croatia,2009,"62,703,143,057",14872
Croatia,2010,"59,829,574,391",14232
Croatia,2010,"59,829,574,391",14232
Croatia,2010,"59,829,574,391",14232
Croatia,2010,"59,829,574,391",14232
Croatia,2010,"59,829,574,391",14232
Croatia,2010,"59,829,574,391",14232
Croatia,2010,"59,829,574,391",14232
Croatia,2010,"59,829,574,391",14232
Croatia,2010,"59,829,574,391",14232
Croatia,2010,"59,829,574,391",14232
Croatia,2010,"59,829,574,391",14232
Croatia,2010,"59,829,574,391",14232
Croatia,2011,"62,375,044,443",14890
Croatia,2011,"62,375,044,443",14890
Croatia,2011,"62,375,044,443",14890
Croatia,2011,"62,375,044,443",14890
Croatia,2011,"62,375,044,443",14890
Croatia,2011,"62,375,044,443",14890
Croatia,2011,"62,375,044,443",14890
Croatia,2011,"62,375,044,443",14890
Croatia,2011,"62,375,044,443",14890
Croatia,2011,"62,375,044,443",14890
Croatia,2011,"62,375,044,443",14890
Croatia,2011,"62,375,044,443",14890
Croatia,2012,"56,565,475,275",13952
Croatia,2012,"56,565,475,275",13952
Croatia,2012,"56,565,475,275",13952
Croatia,2012,"56,565,475,275",13952
Croatia,2012,"56,565,475,275",13952
Croatia,2012,"56,565,475,275",13952
Croatia,2012,"56,565,475,275",13952
Croatia,2012,"56,565,475,275",13952
Croatia,2012,"56,565,475,275",13952
Croatia,2012,"56,565,475,275",13952
Croatia,2012,"56,565,475,275",13952
Croatia,2012,"56,565,475,275",13952
Croatia,2013,"58,085,856,019",14362
Croatia,2013,"58,085,856,019",14362
Croatia,2013,"58,085,856,019",14362
Croatia,2013,"58,085,856,019",14362
Croatia,2013,"58,085,856,019",14362
Croatia,2013,"58,085,856,019",14362
Croatia,2013,"58,085,856,019",14362
Croatia,2013,"58,085,856,019",14362
Croatia,2013,"58,085,856,019",14362
Croatia,2013,"58,085,856,019",14362
Croatia,2013,"58,085,856,019",14362
Croatia,2013,"58,085,856,019",14362
Croatia,2014,"57,629,518,806",14299
Croatia,2014,"57,629,518,806",14299
Croatia,2014,"57,629,518,806",14299
Croatia,2014,"57,629,518,806",14299
Croatia,2014,"57,629,518,806",14299
Croatia,2014,"57,629,518,806",14299
Croatia,2014,"57,629,518,806",14299
Croatia,2014,"57,629,518,806",14299
Croatia,2014,"57,629,518,806",14299
Croatia,2014,"57,629,518,806",14299
Croatia,2014,"57,629,518,806",14299
Croatia,2014,"57,629,518,806",14299
Croatia,2015,"49,425,513,611",12351
Croatia,2015,"49,425,513,611",12351
Croatia,2015,"49,425,513,611",12351
Croatia,2015,"49,425,513,611",12351
Croatia,2015,"49,425,513,611",12351
Croatia,2015,"49,425,513,611",12351
Croatia,2015,"49,425,513,611",12351
Croatia,2015,"49,425,513,611",12351
Croatia,2015,"49,425,513,611",12351
Croatia,2015,"49,425,513,611",12351
Croatia,2015,"49,425,513,611",12351
Croatia,2015,"49,425,513,611",12351
Croatia,2016,"51,338,524,831",12905
Croatia,2016,"51,338,524,831",12905
Croatia,2016,"51,338,524,831",12905
Croatia,2016,"51,338,524,831",12905
Croatia,2016,"51,338,524,831",12905
Croatia,2016,"51,338,524,831",12905
Croatia,2016,"51,338,524,831",12905
Croatia,2016,"51,338,524,831",12905
Croatia,2016,"51,338,524,831",12905
Croatia,2016,"51,338,524,831",12905
Cuba,1992,"22,085,858,243",2227
Cuba,1992,"22,085,858,243",2227
Cuba,1992,"22,085,858,243",2227
Cuba,1992,"22,085,858,243",2227
Cuba,1992,"22,085,858,243",2227
Cuba,1992,"22,085,858,243",2227
Cuba,1992,"22,085,858,243",2227
Cuba,1992,"22,085,858,243",2227
Cuba,1992,"22,085,858,243",2227
Cuba,1992,"22,085,858,243",2227
Cuba,1992,"22,085,858,243",2227
Cuba,1992,"22,085,858,243",2227
Cuba,1993,"22,367,254,865",2236
Cuba,1993,"22,367,254,865",2236
Cuba,1993,"22,367,254,865",2236
Cuba,1993,"22,367,254,865",2236
Cuba,1993,"22,367,254,865",2236
Cuba,1993,"22,367,254,865",2236
Cuba,1993,"22,367,254,865",2236
Cuba,1993,"22,367,254,865",2236
Cuba,1993,"22,367,254,865",2236
Cuba,1993,"22,367,254,865",2236
Cuba,1993,"22,367,254,865",2236
Cuba,1993,"22,367,254,865",2236
Cuba,1994,"28,448,326,757",2820
Cuba,1994,"28,448,326,757",2820
Cuba,1994,"28,448,326,757",2820
Cuba,1994,"28,448,326,757",2820
Cuba,1994,"28,448,326,757",2820
Cuba,1994,"28,448,326,757",2820
Cuba,1994,"28,448,326,757",2820
Cuba,1994,"28,448,326,757",2820
Cuba,1994,"28,448,326,757",2820
Cuba,1994,"28,448,326,757",2820
Cuba,1994,"28,448,326,757",2820
Cuba,1994,"28,448,326,757",2820
Cuba,1995,"30,429,803,651",2993
Cuba,1995,"30,429,803,651",2993
Cuba,1995,"30,429,803,651",2993
Cuba,1995,"30,429,803,651",2993
Cuba,1995,"30,429,803,651",2993
Cuba,1995,"30,429,803,651",2993
Cuba,1995,"30,429,803,651",2993
Cuba,1995,"30,429,803,651",2993
Cuba,1995,"30,429,803,651",2993
Cuba,1995,"30,429,803,651",2993
Cuba,1995,"30,429,803,651",2993
Cuba,1995,"30,429,803,651",2993
Cuba,1996,"25,017,300,000",2443
Cuba,1996,"25,017,300,000",2443
Cuba,1996,"25,017,300,000",2443
Cuba,1996,"25,017,300,000",2443
Cuba,1996,"25,017,300,000",2443
Cuba,1996,"25,017,300,000",2443
Cuba,1996,"25,017,300,000",2443
Cuba,1996,"25,017,300,000",2443
Cuba,1996,"25,017,300,000",2443
Cuba,1996,"25,017,300,000",2443
Cuba,1996,"25,017,300,000",2443
Cuba,1996,"25,017,300,000",2443
Cuba,1997,"25,366,200,000",2472
Cuba,1997,"25,366,200,000",2472
Cuba,1997,"25,366,200,000",2472
Cuba,1997,"25,366,200,000",2472
Cuba,1997,"25,366,200,000",2472
Cuba,1997,"25,366,200,000",2472
Cuba,1997,"25,366,200,000",2472
Cuba,1997,"25,366,200,000",2472
Cuba,1997,"25,366,200,000",2472
Cuba,1997,"25,366,200,000",2472
Cuba,1997,"25,366,200,000",2472
Cuba,1997,"25,366,200,000",2472
Cuba,1998,"25,736,331,247",2497
Cuba,1998,"25,736,331,247",2497
Cuba,1998,"25,736,331,247",2497
Cuba,1998,"25,736,331,247",2497
Cuba,1998,"25,736,331,247",2497
Cuba,1998,"25,736,331,247",2497
Cuba,1998,"25,736,331,247",2497
Cuba,1998,"25,736,331,247",2497
Cuba,1998,"25,736,331,247",2497
Cuba,1998,"25,736,331,247",2497
Cuba,1998,"25,736,331,247",2497
Cuba,1998,"25,736,331,247",2497
Cuba,1999,"28,364,615,242",2741
Cuba,1999,"28,364,615,242",2741
Cuba,1999,"28,364,615,242",2741
Cuba,1999,"28,364,615,242",2741
Cuba,1999,"28,364,615,242",2741
Cuba,1999,"28,364,615,242",2741
Cuba,1999,"28,364,615,242",2741
Cuba,1999,"28,364,615,242",2741
Cuba,1999,"28,364,615,242",2741
Cuba,1999,"28,364,615,242",2741
Cuba,1999,"28,364,615,242",2741
Cuba,1999,"28,364,615,242",2741
Cuba,2000,"30,565,400,000",2940
Cuba,2000,"30,565,400,000",2940
Cuba,2000,"30,565,400,000",2940
Cuba,2000,"30,565,400,000",2940
Cuba,2000,"30,565,400,000",2940
Cuba,2000,"30,565,400,000",2940
Cuba,2000,"30,565,400,000",2940
Cuba,2000,"30,565,400,000",2940
Cuba,2000,"30,565,400,000",2940
Cuba,2000,"30,565,400,000",2940
Cuba,2000,"30,565,400,000",2940
Cuba,2000,"30,565,400,000",2940
Cuba,2001,"31,682,400,000",3037
Cuba,2001,"31,682,400,000",3037
Cuba,2001,"31,682,400,000",3037
Cuba,2001,"31,682,400,000",3037
Cuba,2001,"31,682,400,000",3037
Cuba,2001,"31,682,400,000",3037
Cuba,2001,"31,682,400,000",3037
Cuba,2001,"31,682,400,000",3037
Cuba,2001,"31,682,400,000",3037
Cuba,2001,"31,682,400,000",3037
Cuba,2001,"31,682,400,000",3037
Cuba,2001,"31,682,400,000",3037
Cuba,2002,"33,590,500,000",3205
Cuba,2002,"33,590,500,000",3205
Cuba,2002,"33,590,500,000",3205
Cuba,2002,"33,590,500,000",3205
Cuba,2002,"33,590,500,000",3205
Cuba,2002,"33,590,500,000",3205
Cuba,2002,"33,590,500,000",3205
Cuba,2002,"33,590,500,000",3205
Cuba,2002,"33,590,500,000",3205
Cuba,2002,"33,590,500,000",3205
Cuba,2002,"33,590,500,000",3205
Cuba,2002,"33,590,500,000",3205
Cuba,2003,"35,901,200,000",3409
Cuba,2003,"35,901,200,000",3409
